1740	6	2194
2194	5	2466
1911	7	2466
227	2	1615
227	0	1911
227	4	2465
1911	7	2465
1378	2	1673
1378	3	2045
1378	0	1911
1378	4	2466
1673	6	2045
2045	5	2466
1911	7	2466
226	2	1825
226	0	1911
226	4	2466
1911	7	2466
652	0	1911
652	4	2466
652	1	2425
1911	7	2466
2466	5	2425
888	2	1534
888	3	1970
888	0	1911
888	4	2465
888	1	2456
1534	6	1970
1970	5	2465
1911	7	2465
2465	5	2456
456	2	1833
456	3	2046
456	0	1911
456	4	2466
1833	6	2046
2046	5	2466
1911	7	2466
458	2	1812
458	3	1973
458	0	1911
458	4	2466
1812	6	1973
1973	5	2466
1911	7	2466
460	2	1572
460	0	1911
460	4	2464
1911	7	2464
462	2	1513
462	3	2013
462	0	1911
462	4	2465
1513	6	2013
2013	5	2465
1911	7	2465
464	2	1648
464	3	2369
464	0	1911
464	4	2466
464	1	2421
1648	6	2369
2369	5	2466
1911	7	2466
2466	5	2421
461	2	1702
461	3	2049
461	0	1911
461	4	2466
1702	6	2049
2049	5	2466
1911	7	2466
1352	2	1836
1352	3	1917
1352	0	1911
1352	4	2465
1836	6	1917
1917	5	2465
1911	7	2465
445	2	1576
445	3	2255
445	0	1911
445	4	2466
1576	6	2255
2255	5	2466
1911	7	2466
589	2	1789
589	3	2141
589	0	1911
589	4	2466
1789	6	2141
2141	5	2466
1911	7	2466
670	2	1580
670	3	1959
670	0	1911
670	4	2466
1580	6	1959
1959	5	2466
1911	7	2466
730	2	1576
730	3	2161
730	0	1911
730	4	2466
1576	6	2161
2161	5	2466
1911	7	2466
731	2	1576
731	3	2255
731	0	1911
731	4	2466
1576	6	2255
2255	5	2466
1911	7	2466
786	2	1518
786	0	1911
786	4	2466
1911	7	2466
204	2	1855
204	0	1911
204	4	2466
1911	7	2466
339	2	1655
339	3	1996
339	0	1911
339	4	2466
1655	6	1996
1996	5	2466
1911	7	2466
328	2	1505
328	3	1915
328	0	1902
328	4	2464
328	1	2439
1505	6	1915
1915	5	2464
1902	7	2464
2464	5	2439
264	2	1534
264	3	1950
264	0	1911
264	4	2465
1534	6	1950
1950	5	2465
1911	7	2465
1349	2	1615
1349	3	2186
1349	0	1911
1349	4	2466
1615	6	2186
2186	5	2466
1911	7	2466
260	2	1523
260	3	2226
260	0	1911
260	4	2465
1523	6	2226
2226	5	2465
1911	7	2465
862	2	1534
862	3	1946
862	0	1911
862	4	2466
1534	6	1946
1946	5	2466
1911	7	2466
1478	2	1534
1478	3	1950
1478	0	1911
1478	4	2465
1534	6	1950
1950	5	2465
1911	7	2465
858	3	2078
858	0	1911
858	4	2465
2078	5	2465
1911	7	2465
799	2	1639
799	3	2045
799	0	1911
799	4	2466
1639	6	2045
2045	5	2466
1911	7	2466
500	2	1604
500	3	2215
500	0	1911
500	4	2466
1604	6	2215
2215	5	2466
1911	7	2466
593	2	1517
593	3	1936
593	0	1911
593	4	2466
1517	6	1936
1936	5	2466
1911	7	2466
599	2	1737
599	0	1911
599	4	2466
1911	7	2466
884	2	1640
884	3	2009
884	0	1911
884	4	2465
1640	6	2009
2009	5	2465
1911	7	2465
602	2	1576
602	3	2246
602	0	1911
602	4	2466
1576	6	2246
2246	5	2466
1911	7	2466
604	2	1739
604	0	1911
604	4	2466
1911	7	2466
946	2	1615
946	3	2016
946	0	1911
946	4	2465
1615	6	2016
2016	5	2465
1911	7	2465
783	0	1911
783	4	2466
1911	7	2466
874	3	2336
874	0	1911
874	4	2467
2336	5	2467
1911	7	2467
1097	3	2361
1097	0	1911
1097	4	2466
2361	5	2466
1911	7	2466
1114	2	1892
1114	3	2057
1114	0	1911
1114	4	2465
1892	6	2057
2057	5	2465
1911	7	2465
1066	2	1892
1066	3	2101
1066	0	1911
1066	4	2467
1892	6	2101
2101	5	2467
1911	7	2467
1079	2	1776
1079	3	2053
1079	0	1911
1079	4	2468
1776	6	2053
2053	5	2468
1911	7	2468
1088	2	1533
1088	3	2025
1088	0	1911
1088	4	2466
1533	6	2025
2025	5	2466
1911	7	2466
1116	2	1717
1116	0	1911
1116	4	2464
1911	7	2464
1124	2	1615
1124	0	1911
1124	4	2466
1911	7	2466
778	2	1534
778	3	1950
778	0	1911
778	4	2465
